wav_filename,wav_filesize,transcript
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/adolescence_3.wav,499924,every child during the ages of 12 to 18 undergoes both physical and behavioural changes this period between 12 and 18 years is known as adolescence
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/adolescence_4.wav,540884,during this period both boys and girls register rapid physical growth accompanied by changes like the growth of body hair and a sexual awakening the voice starts to break to become deeper in the case of boys
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/adolescence_5.wav,282584,in the wake of all these changes adolescents are very vulnerable mentally and psychologically during this time
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/adolescence_6.wav,478190,adolescence is the crucial period that acts as a bridge between childhood and adulthood when curiosity and the need to experiment and discover themselves is powerful among youngsters
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/adolescence_8.wav,611100,that takes them to drugs alcohol and smoking though the first time is usually due to curiosity later the youngster is tempted to take drugs drink or smoke on a regular basis due to their perceived stress buster effects
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/adolescence_9.wav,237444,this might serve as a way to escape the stress to perform academically an unsupportive family
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_10.wav,406300,louis blanc however felt that an individual could not build a cooperative community instead he pushed for the governments to encourage cooperatives
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_11.wav,522492,karl marx stated in his book das kapital that workers needed to overthrow capitalism and create a society where property was controlled collectively
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_12.wav,229922,friedrich engels too contributed to these thoughts through his book the communist manifesto
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_13.wav,294288,though they had minor differences in their ideas they all agreed that socialism was the natural way forward
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_14.wav,385402,as socialist ideas spread across europe the socialists formed the second international to act as a body to coordinate their efforts
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_15.wav,264194,it was not until nineteen fourteen that socialists finally managed to form a government in europe
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_2.wav,197320,in this module you will learn about the advent of socialism in europe
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_3.wav,292616,as you have already seen the working conditions of people across europe during the industrial revolution were pitiable
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_4.wav,285092,this coupled with low wages acted as a perfect platform for the advent of socialism
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_5.wav,241624,socialists felt that the private ownership of property was the root of all social evil
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_6.wav,328560,although they agreed that property owners provided jobs they also felt that owners were not interested in the welfare of the workers
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_7.wav,234938,considering this socialism propagated the idea of collective ownership of property
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_8.wav,350294,some of the eminent socialist thinkers were robert owen louis blanc karl marx and friedrich engels
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/advent_socialism_europe_9.wav,257506,robert owen believed in the idea of cooperatives and tried to build one in indiana
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_10.wav,161376,lets see what exactly changed the landscape of england so drastically
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_11.wav,290108,in the sixteenth century the price of wool shot up this was seen by the rich landlords as an opportunity to make more profits
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_12.wav,242460,they wanted to increase their wool production improve their sheep breeds and provide a better feed for them
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_13.wav,372028,to do this they needed large enclosed plots of land so they started drawing up hedges around their lands to demarcate their property from those of the others
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_14.wav,299302,they also drove out people who had built small cottages on the common land and prevented anyone from entering their privately enclosed land
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_15.wav,331904,the enclosure movement caught speed in the late eighteenth century and by 1850 six million acres of land was enclosed
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_18.wav,319364,the demand for food grains increased to meet the needs of the large number of people who had moved to the urban areas to work in the industries
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_19.wav,304318,in addition france went to war with england around the late eighteenth century disrupting the import of food grains from europe
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_1.wav,169736,until the eighteenth century the countryside in england was open
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_20.wav,354474,taking advantage of this higher demand for food the rich landlords started a frenzy of enclosing lands for grain cultivation to make bigger profits
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_21.wav,227414,they demanded enclosure acts as the early enclosures were not supported by the government or the church
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_22.wav,254164,eventually after the mid eighteenth century the parliament passed 4000 enclosure acts
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_23.wav,338590,the landscape and the agriculture system of england had changed completely bringing fortunes for the richer landlords and misery for the poor peasants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_3.wav,337756,each villager was allocated different strips of land to cultivate this was decided at the beginning of a year in an annual public meeting
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_4.wav,300138,though these strips of land were at different places it ensured that each villager got a balanced mix of both good and bad quality of land
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_5.wav,255000,another unique quality of the english countryside was the common land that lay beyond the agricultural strips of land
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_6.wav,465650,this common land was open to all villagers and was used for a variety of purposes like pastures for their cows grazing their sheep and for collecting fuel wood fruits and berries
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_7.wav,277568,however the landscape of england changed suddenly during the late eighteenth and early nineteenth centuries
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_8.wav,248312,poor peasants were no longer allowed to enter the common land and carry out their activities for their livelihood
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_england_9.wav,356146,furthermore even the strips of land that they were allotted for cultivation were taken over by the richer landlords and surrounded by private enclosures
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_10.wav,486548,they changed the entire landscape and replaced the natural wilderness with cultivated fields of corn and wheat however it still had not achieved the title of the bread basket of the world
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_11.wav,346114,this remarkable change came only after the 1860s when the white settlers moved into the great plains across the mississippi river
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_12.wav,378716,the great plains went on to become the major wheat producing area in the future earning the usa the title of the bread basket of the world
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_13.wav,289272,the wheat production in the usa boomed to meet the growing needs of the urban population and the export market
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_14.wav,383730,the development of railways further supported this boom as it became easier to transport wheat from the central great plains to the ports on the east coast
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_15.wav,590202,ironically world war one also contributed to the boom as the supply of wheat to europe from russia was cut off the big farmers or the wheat barons as they were called took full advantage of the situation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_16.wav,236608,the wheat production in the usa expanded by 65 percent by nineteen twenty
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_1.wav,248312,did you know that america was also known as the bread basket of the world lets see how this name came about
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_2.wav,284256,towards the end of the eighteenth century a major part of the usa was still covered with natural vegetation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_3.wav,368684,a large portion of the country was inhabited by the native american indians who depended on hunting gathering and fishing for a livelihood
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_4.wav,159704,many of them were nomads while a few were settled
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_5.wav,721442,however things changed after the american war of independence that was fought between 1775 and 1783 united states of america was formed and the white settlers were now keen to exploit the many opportunities that the usa presented to them
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_6.wav,463142,they were eager to turn the wild natural vegetation into cultivated fields and use timber for export this led to a turning point in the history of agriculture in america
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_7.wav,472338,the government of the usa adopted a policy of driving out native american indians to pave way for the white settlers to spread across the country towards the west
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_8.wav,254164,by the beginning of the eighteenth century the white settlers settled on the appalachian plateau
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/agr_us_9.wav,254164,they moved further into the mississippi valley between 1820 and 1850
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/aids_10.wav,206516,sharing infected needles and from an infected mother to a child through the placenta
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/aids_11.wav,402120,so other than children born to hiv infected mothers people most susceptible to aids are drug abusers who use needles too often to take drug intravenously
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/aids_12.wav,380386,individuals who have multiple sexual partners and patients of diseases such as thalassemia or dialysis who require frequent blood transfusions
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/aids_13.wav,182274,it is evident from these examples that aids spreads only through body fluids
